STU_ID,BIPOC,FEMALE,X1TXMTSCOR,X1SES,X1MTHID,X1MTHUTI,X1MTHEFF
17486,1,1,47.2745,1.7143,.6,1.31,1.34
17489,0,0, , , , , 
17490,0,1,50.9018,-.5318,.6,-.3,-.85
17492,0,0, , , , , 
17496,1,1,64.9472,.061,-1.16,-.36,-.58
17498,1,1,61.0897,.2719,1.19, , 
17502,0,0,58.7006,-.4843,.6,-.7,.1
17512,0,0,50.2965,.6836,-1.73,-.3,-1.02
17513,1,0,62.0169,-1.0691,1.16,-.13,1.62
17520,0,0,34.0717,-.7022,-1.16,.9,.38
17522,0,1,55.013,.4188,1.16, , 
17527,0,1,55.8658,.5129,-1.73,-.7,-1.41
17528,0,1,57.5987,1.2937,.03,.34,-.97
17531,1,1,66.2686,-.5144,-.57,-1.33,-.73
17535,0,1,66.9065,.282,.6,1.31,.1
17545,1,1,46.1088,.466,1.76,-.13,.49
17547,1,0,58.7008,-.1348,0,-1.33,.1
17548,0,0,57.2352,-.1065,-1.13,-.7,-1.68
17555, ,1, , , , , 
17557,0,1,49.8001,-.8837,.6,.9,.1
17559,1,0,78.344,.2081,1.76,.67,1.62
17561,1,1, , , , , 
17563,1,1,76.7772,1.4419,.6,-.3,.1
17570,0,0,47.1403,-.5434,0,-.3,.1
17575,0,1,52.6925,1.7029,-.57,-.3,-1.29
17576,0,0,57.8849,-.128,-1.16,-.3,.1
17585,1,1,47.9763,.5848,-1.73,-1.1,-1
17587,0,0,41.9809,.8123,-.57, , 
17593,1,0, , , , , 
17595,1,1,51.8692,-.8682,0,-.3,.1
17596,1,0,60.5861,.9633,1.16,.67,.49
17597,0,0,62.3447,-.8455,1.19,.67,.95
17600,0,1,54.2746,-.5186,1.76,.9,1.62
17601,0,1,52.9482,-.3029,-.53,-1.33,-.17
17603,1,1,46.6346,-.5069,-1.73, ,-2.92
17604,1,1,50.305,.9532,-.57,.9,-.56
17606,0,1,60.5494,.1611,1.76,1.31,1.62
17607,0,1,59.3128,.7407,0,.9,.1
17608,1,0,37.4323,-.7751,-1.16, ,.51
17611,0,0,68.1319,1.3397,1.76,.27,1.34
17615,1,0,62.2208,.0174,-.03,1.31,1.62
17618,0,0,37.1695,-.1112,0,1.31,-.17
17621,0,0,52.6528,1.0452,.6,.9,.95
17623,0,1,41.1056,-1.0283,-1.73,-1.56,-.58
17624,1,0,60.1417,1.6279,.6,.9,.1
17630,1,1,54.8264,-.3547,.6,1.31,1.21
17637,0,0,39.5685,.2501,0,-.7,.1
17639,1,1,67.7335,1.0491,.6,-.93,1.62
17641,0,1,46.0873,.3535,.6,.34,-.3
17642,1,0,53.7447,-.9992,.03,-.3,.1
17647,0,1,62.1801,.4148,.6,.27,-.17
17653,0,1,72.5533,.2213,.6,.27,.55
17659,1,1,61.6916,.0884,-.53,-.3,-.17
17660,1,1, , , , , 
17663,1,1,51.4511,.2732,.6,.27,.1
17665,0,0,52.857,-.0349,-.57,-1.33,-.29
17673,1,1,40.3895,-.4992,.6,-.3,.24
17674,1,0,41.7238,-.968,-1.13,.34,.49
17677,1,1,60.0978,-.2613,.6,1.31,.49
17681,0,1,43.4099,.1442,-1.73,-.3,-2.07
17682,1,0,54.1043,-.2251,.6,1.31,1.62
17683,0,0,43.9381,-.17,-1.73,-2.87,-2.92
17686,1,1,31.3587,-.8571,.03, ,-1.41
17690,0,1,59.2036,.7043,1.16,.9,.27
17692,0,0,54.2423,.8234,-.57,.74,.1
17693,1,0,48.6518,-.36,1.76,1.31,1.62
17695,1,1,47.1137,.5246,-.57,1.31,1.07
17697,0,0,48.3882,1.3586,-.57,-.13,.1
17698,1,0,59.4848,.4093,.6,-.13, 
17709,1,0,67.2567,.1869,1.16,.9,.1
17714,1,0,48.0068,-1.3743,.6,.27,.1
17717,1,1,42.5152,1.051,-1.73,.34,1.62
17719, ,0, , , , , 
17720,0,1,59.5103,1.3306,.6,.27,.95
17722,1,1,43.2536,-.5434,-.57,.04,-1.02
17723,0,1,57.4298,1.4525,-1.13,.27,-.58
17724,1,0,26.6768,-.7,-.57,1.31,.1
17727,0,0, , , , , 
17735,0,0,70.8318,.559,.6,-.7,.1
17740,0,0,52.9114,1.0269,-1.73,-1.33,-.17
17746,1,1,52.5419,.6389,-.57,-1.5,-.17
17749,0,1,44.2252,-.1774,.03,-.13,.68
17750,1,0,38.0846,-.1604,.6,-.3,.1
17752,0,1,44.7192,-.8837,.03,1.31,-.17
17758,1,0,60.2765,.6537,0,-.3,-.17
17772,1,0,55.0149,.1041,.6,.9,.1
17781,0,0,38.521,.166,0,1.31,-.17
17783,0,0,64.893,.8028,1.76,-.07,1.62
17784, ,0, , , , , 
17785,0,1,40.4128,-.1236,.6,-.3,.1
17786, ,0, , , , , 
17787,1,1,34.7636,-.6596,-1.16,-1.33,-1.41
17797,0,0,45.8222,-.1958,1.76,.9,1.34
17805,1,0,35.1623,-.494,-.57,-1.9,-1.41
17811, ,0, , , , , 
17828,0,1,46.1632,.1414,-.57, , 
17833,0,0,71.2008,1.2556,.6,-1.74,-.58
17836,0,0,47.6498,-.0292,-.57,-.7,-.58
17838,1,0,41.7884,.266,.6,-.3,.1
17840,1,1,44.1207,-1.2785,-.53, , 
17846,0,1, , , , , 
17850,1,0,53.7967,-.337,1.19,-.3,-.29
17854,0,1,43.381,-.2779,-1.73,-.3,-1.68
17857,1,0,51.2682,.1,-.57,-.7,-1.29
17863,0,0,48.4835,.115,-1.73,-1.33,-.56
17883,0,0,54.6086,-.0367,.6,1.31,1.62
17890,1,1,39.9265,-.7751,.6,1.31,-.17
17896,1,0, , , , , 
17904,0,1,53.0643,1.54,-.57,-.3,-.56
17906,0,0,58.7193,-.1984,.6, , 
17912,0,1,45.5087,-.1774,1.16,1.31,1.62
17915,1,1,51.3549,-1.1636,1.76,-.3,.1
17916,1,1,63.0966,.8963,-.53,.9,1.62
17918,0,0,61.38,.8571,.6, ,.1
17923,0,1,52.0116,.2861,1.76,1.31,.55
17924,0,0,51.7905,-.3554,-1.16,-.7,-.85
17927,0,1,57.083,-.2571,.6,1.31,.38
17932,0,0,57.5339,-.3612,.6,.9,.73
17938,1,0,57.0286,.2381,.6,-.3,.1
17942,1,1,59.2116,1.5515,-1.73,.9,.1
17948,0,0,46.5455,-.4773,-.57,.67,.38
17952,1,1,38.7282,.7523,-1.13,-.13,-2.48
17954,1,1, , , , , 
17955,0,1,57.2032,.7424,-.57,-.13,-1.41
17957, ,0, , , , , 
17958,1,0,26.8047,-.7225,0,.9,.1
17965,1,0,69.322,1.492,-.57,-.7,-.17
17968,0,0,61.4922,-.0384,-.57,-.93,-1
17973,0,1,53.4243,.1564,-1.13,-.76,-.85
17974,1,0,66.4785,1.5753,1.76,1.31,1.34
17975, ,1, , , , , 
17978,0,0,58.153,.1297,-1.73,.9,-.29
17992,0,1,54.4299,-.0594,.03,.27,-1.02
17994,0,1,39.55,-.2597,-1.73,-.3,-.17
17996,0,1,52.6916,.9207,.03,1.31,-.44
17997,0,0,70.1895,.394,1.16,-.3,.51
17998,1,0,57.5562,.8339,.6,-1.27,-.17
17999,0,0,59.0557,1.2233,-.57,-1.74, 
18000,0,1,58.9061,.5498,-.57,-1.33,-1.41
18001,1,0,48.6264,.189,.03,-.3,-.17
18002,0,0,69.4388,1.3978,1.76,-.3,1.62
18014,0,0, , , , , 
18017,1,0,44.3251,-.5628,-.57,-.3,-.69
18019,0,1,58.4298,.5732,0,-.7,.1
18024,0,1,52.6572,-.3073,1.76,1.31,-1.41
18025,0,0,50.8715,.9298,1.76,1.31,1.62
18028,0,0,63.5442,.9309,1.16,1.31,1.62
18032,1,0,42.7957,-.5414,.03,-.36,-1.29
18038,0,1,50.5402,-.2656,0,-.7,-.88
18043,0,1,48.9359,.2566,-1.73,-1.33,-1.82
18048,1,0,50.3896,.142,.56,1.31,1.62
18052,1,0,46.5776,.0505,-1.16, , 
18054,0,0,50.9621,.3933,1.16,1.31, 
18057,1,0,48.6032,-.0671,.6,.9,.94
18060,0,0,43.3476,-.3462,.6,.9,1.62
18061,1,1,52.5453,.7184,1.16,-.3,.1
18065,1,1,59.8904,-.2862,-1.73,-.3,-2.92
18070,0,0,58.2255,.3365,0,.9,1.62
18074,1,0,25.8612,-1.0419,1.16, , 
18076,0,0, , , , , 
18077,0,1,57.5054,.0374,.6,-.3,.1
18091,0,1,30.4853,-.5246,-1.73,-.7,-1.68
18093,0,0,57.0428,-.3156,.6, , 
18094,0,0,44.1243,-.4459,.6,-.3,-.17
18095,1,1,54.7261,.6457,.03,-.3, 
18099,0,1,51.0157,-.8671,.6,.67,-.17
18100, ,0, , , , , 
18102,0,1,60.3183,-.3453,.6, , 
18103,0,1,46.0209,-.198,.6,.67,.1
18106, ,1, , , , , 
18107,1,0,55.4175,.0026,.6,.11,.95
18109,1,1,59.8996,.1861,.03,1.31,.49
18113,1,0,49.8835,-.8718,1.16,.74,1.62
18122,1,1,45.769,-.5434,-.57,1.31,-.3
18123,1,0,47.3129,-1.1103,-.57,-.7,-.58
18124,0,0,53.8486,.1587,.6,-.3,.51
18125, ,1, , , , , 
18132,0,0,65.5908,.5758,1.76,.9,1.62
18139,1,1,48.3416,-.9726,-.57, , 
18149,1,1,58.8519,-.4653,-1.16, , 
18157,0,1,52.3181,.4073,.6,.9,1.62
18163,1,1,49.1034,-1.4004,-.57,-.3,-.29
18171,0,0,67.2567,.2157,.6,-.7,.1
18174, ,0, , , , , 
18190,0,1,48.1376,.1505,-1.16, , 
18191,1,0,56.6138,-.3965,1.16,.9,.51
18197,0,1,61.5826,1.0829,-.57,-.3,-.97
18203,0,0,41.4312,.2795,.6,-.3,-.17
18204,0,1,51.2431,1.141,-.57,.27,.55
18206,1,0, , , , , 
18209,0,0,57.3171,-.5945,.56,.9,1.21
18215,0,0,49.8263,.7292,.6,-.3,.55
18217,1,1, , , , , 
18222,0,0, , , , , 
18223,0,1,38.5065,-.2302,-.57, , 
18229,1,1,46.0482,-.4679,.6, , 
18231,1,0,44.042,-.5621,-.57, ,-1.24
18234,0,1,61.9992,2.0218,-.57,-.13,.1
18235,1,1,49.2032,-.5434,0,1.31,1.62
18239,0,0,52.3583,.1056,.6,-.3,-.17
18242,0,0,43.598,-.1745,-1.73,.27,-1.41
18244, ,1, , , , , 
18253,0,1,61.9133,.866,.6,-2.37,1.62
18255,0,1,51.2933,.117,0,.9,.49
18257,1,0,47.4281,.6195,-1.73,-1.17,-1.68
18264,1,1,59.9182,.5217,0,-.13,.1
18265,0,0,60.6648,-.7219,.6,-.7,.1
18267,1,1,51.1593,-1.1618,1.76,.34,.1
18269,1,0,50.2295,-.6363,0,-.3,-.34
18274,0,0, , , , , 
18275,0,0,56.7489,-.2578,1.19, , 
18279,0,1,44.9161,-.2196,1.16,1.31,1.62
18280,0,1,53.2947,-.4826,.6,-1.33,-.17
18285,1,0,67.6814,1.8948,.03,-.7,1.62
18286,0,0,52.214,.9568,.6,1.31,1.62
18287,1,0,40.738,-.8671,.63,.9,1.34
18288,0,1,52.2457,-.2751,-.57,-2.37,-.97
18290, ,0, , , , , 
18291,1,1,65.6297,.5794,.63,.5,.1
18292,1,0,42.8849,-.8035,-.57,-.3, 
18293,1,1,46.3089,-1.1394,.03,1.31, 
18295,0,0,29.3115,-.4715,-1.73,-1.9,-1.41
18296,0,0,54.019,.9488,.6,.27,-.56
18298,0,1,68.4363,1.7325,1.76,.27,.1
18299,1,1,49.0637,.2968,-1.16,.9,-.73
18305,0,0,65.5774,.2367,1.19,-.13,-.17
18306,0,1,48.7237,-.9072,-1.13,.9,-.58
18313,1,1,27.6762,-.4762,.6, , 
18314,0,0,63.4892,.3421,.6,.27,1.62
18315,1,0,41.6941,-.8244,-.57,-.3,1.23
18321,1,1,72.2104,1.7233,1.16,.27,.1
18326,0,0,59.1634,-1.1291,.6,-.87,.1
18328,0,0,51.42,-.0274,1.16,1.31,.49
18351,0,0,48.1898,-.0582,1.76,1.31,.38
18355,1,1,47.4601,.3202,0,.27,-1.41
18356,1,0,35.6831,-.7655,.6, , 
18359,0,0,49.8546,.2512,-1.13,-.3,-.97
18360,0,0,41.6372,-.7046,-.57,.34,-.34
18367,0,0,54.8092,-.356,0,.9,.1
18376,1,1,43.0865,-.4715,.03,.9,-.58
18379,0,0,48.6495,-.0655,-1.73,-.7,-1.41
18382,1,1,48.5364,.5894,-1.73,-1.33,-2.92
18384,1,1,57.5479,-.1837,0,.27,-.17
18387,0,1,60.2208,-.9468,.56,1.31,1.62
18392,0,0,49.5604,-.3449,-1.73,-.3,-1.22
18393,0,1,53.1895,1.885,.6,-.47,.94
18396,1,0,65.1966,-1.216,-1.73,1.31,.1
18402,1,0, , , , , 
18404,0,1,56.1144,.7474,.03,-2.94,-1.37
18405,0,1,59.4773,-.4046,.6,-1.33,-.17
18407,0,0,69.3928,.3941,1.76,1.31,1.62
18410,0,0,39.0847,-.736,.6,-.3,-.44
18411,1,0,29.2575,-.6785,-1.73,1.31,.95
18416,0,1,46.6901,-.6094,1.76,1.31,1.62
18422,1,0,61.6589,.5098,1.19,-.7,.1
18424,0,0,45.8766,.4633,-.57,-.3,.1
18427,0,1,58.0127,-.3448,-1.13,-.3,-.17
18431,0,0,39.8656,-.4843,-.57,-.3,.1
18433,0,1,61.3784,1.1111,.03,1.31,-.58
18434,1,0,44.7431,-.7228,-.57,-1.33,-.69
18435,0,0,61.4779,1.8942,-.57,.1,-1.41
18436,0,1,50.304,-.2634,1.16,.27,1.62
18437,1,1,63.9907,.8425,.6,.9,.77
18439,0,0,32.4787,-.8109,-.57,.9,-.17
18441,1,0,47.0935,-.4542,1.19,1.31,.1
18446,1,0,62.3981,-.4024,1.19,.27,1.62
18450,0,0,43.6461,-.1586,-.57,-.76,-1.8
18456,0,1,62.3148,.5857,.6,.27,.1
18460,0,1,53.1283,-.6232,.6,-.3,-.29
18473,0,0,44.2788,.5031,.6,1.31,1.62
18487,0,0,64.0752,1.032,1.76,-1.33,-.17
18490,0,1,48.4114,-.3144,.6,1.31,-.17
18497,0,0,51.5827,1.2164,1.16,.67,1.62
18500,0,1,54.3989,-.4348,.6,1.31,.51
18504,0,0,57.2718,-.2033,.6,-.3,.1
18508,1,1, , , , , 
18509,0,1,57.7143,-.5863,.6,-.3,.1
18512,0,0,30.9585,.7051,-.57,-1.33,-2.09
18516,0,0,57.7489,.3733,1.76,1.31,1.62
18521,1,0,42.0702,-.7364,-1.13,-.7,-.85
18529,0,1,66.7805,.6248,1.76,.27,.1
18531,0,0,62.7961,-.4824,1.76,1.31,1.62
18532,1,1,43.0216,-.8455,-.57,-.93,-.29
18536,1,1,53.9281,-.0785,.6,-.3,.1
18542,0,1,55.6356,-.0655,-1.13, , 
18547,1,0,53.8263,-.8718,.6,.27,.1
18548,0,0,61.4618,.2838,-.57,.9,-.3
18550,1,0,52.3692,-1.4533,1.76,1.31,.1
18551,0,1,56.8196,-.3048,-.57,-1.33,-.58
18553,1,0,33.2146,-.1236,.6,-.3,-1.41
18558,0,0,33.6419,1.1753,-1.13,-.3,-1.41
18560,0,0,48.5967,-.0043,.6,.9,-.17
18561,1,1,43.1002,.0507,-.57,.9,.1
18574,0,0,45.4053,-.6636,.6,.27,-.58
18580,0,0,32.5173,.2952,-1.73,-3.51,-2.92
18581,1,0,67.2244,-1.1435,1.76,.9,1.62
18583,0,1,50.9578,-1.355,1.16,.9,1.62
18586,0,0,63.9828,.9951,1.19,1.31,-1.02
18590,1,1, , , , , 
18592,1,1,44.004,-.154,-1.13,-3.51,-.73
18594,0,0,34.3958,-1.2795, , , 
18597,0,0,44.5072,.1951,.6,-.3,.1
18598,1,1,52.883,-.0589,.6,.9,-.97
18602, ,1, , , , , 
18609, ,1, , , , , 
18611,0,1,51.8767,1.1989,1.16,1.31,.94
18612,1,0,61.959,.7132,1.19,.27,1.62
18615,1,1,60.5684,1.6438,1.19,-2.7,.1
18620,0,0,64.6826,.9942,.6,.9,.1
18621,0,1,49.6042,-.1431,0,.9,.1
18624,1,0,49.107,.1771, , , 
18628,1,0,62.1054,.7665,.6,-.3,-.29
18637,1,0,39.4889,.4359,1.16,-.3,.24
18641,0,0,42.063,.0599,-.57,-.3,.1
18647,1,0,48.3894,-.5606,-.57, , 
18650,0,0,51.1832,-1.0788,0, , 
18660,0,0,53.7623,-.4016,0,-1.33,-.56
18661,0,0,51.9715,1.3337,-1.73,.1,-2.92
18667,1,0,57.4788,-.4924,.6,1.31,-.58
18687,0,0,55.2323,-.0724,.6,-1.33,1.62
18692,1,0,59.1512,.077,.6,1.31,.1
18700,0,1,48.2547,.2667,.03,.5,.1
18701,1,1,60.4501,.456,.6,1.31,.1
18713,0,0,47.1851,-.2634,-1.73,.27,-.95
18714,1,0,59.516,-.2823,1.76,-.36,.95
18724,1,0,47.6816,.0027,.6,-.3,1.21
18727,1,0,57.7151,.098,1.76,-.7,1.62
18737,1,0,57.0444,1.0499,.03,-.3,1.62
18740,0,0,52.7275,.1395,0,.27,-.58
18741,0,1,43.2917,-.6672,-.53,1.31,-.58
18743,1,1,51.1435,-.0117,-1.73,-.3,-1.02
18747,0,1,50.8498,-.3683,1.76,1.31,1.62
18752,1,1,56.7978,-.8157,1.19, , 
18753,1,1, , , , , 
18759,1,1,37.7071,-.0049,-1.73,-.3,-1.41
18762,1,1,38.426,-1.0976,0,.5,-.3
18767,1,0,35.9505,-.1892,0,.27,1.62
18769,0,1,48.2086,.2104,0,1.31,.55
18771,0,0,69.9428,.142,.6,-1.33,-.85
18774,1,1,67.5368,.9702,.6, , 
18775,1,1,51.7529,.058,1.76,1.31,-.83
18781,0,1,39.0554,-.1081,-.57,.67,-1.02
18784,1,1,43.0725,.5109,1.16,.67,.94
18785,0,0,56.8805,-.1066,-.57,-.3,.95
18786,1,0,33.9516,-.6883,-1.73,-2.94,-2.12
18794,0,1,53.1437,.5787,-.57,-.7,-1.41
18795,1,0,74.3574,.5447,.6,-.3,.1
18796,0,1,70.5421,.0272,1.76,-.7,1.17
18799,1,0,41.2534,-.6035,-1.73, , 
18800,1,0,69.8497,.4625,.6,.9,1.62
18806,1,0,49.0699,-.5787,-1.73,-.3,-2.51
18807,0,0,33.712,-.5045,-1.13,-.3,-2.51
18808,1,0,24.4047,-.1993,1.76,-.93,-.29
18811,1,1,51.5031,-1.5655,1.76,1.31,1.62
18812,1,0,53.5807,.255,1.16,1.31,1.62
18816,0,0,71.7027,-.181,1.76,.9,.1
18831,1,0, , , , , 
18835,0,0,50.134,1.3854,-1.73,1.31,-.97
18837,1,1,66.6764,1.24,1.76,1.31,.95
18838,0,1,47.3968,-.4955,-1.73,.5,-1.15
18841,0,1,68.4834,.1896,.63,-1.96,.94
18843,0,1,68.0127,1.7152,-.57,-.3,-.17
18846,0,1,35.8891,.0596,.6,-.36,-.58
18853,0,1,54.0259,.6396,.6,.27,.55
18855,0,1,78.8738,1.102,1.76,-.7,1.62
18860,1,0,61.0832,1.3683,1.16,-.7,.9
18861,0,1,58.3745,1.0808,0,-1.1,-.17
18862,1,1,52.5359,.1861,0,1.31,.1
18863,0,0,56.9532,.0864,1.76,-1.27,-.29
18864,0,0,53.4688,.2234,.6,1.31,.51
18868,1,0,36.7658,-.8478,1.19,-.3,-2.92
18870, ,0, , , , , 
18879,1,0,50.2866,-1.183,.03,-.3,.95
18881,1,1,41.7403,-.6574,1.16,1.31,.51
18882,1,1,58.2207,-1.2098,.03,-.3,.1
18884,0,0,52.2104,-.3596,.6,-.3,-.29
18889,1,0,38.6299,.0548,1.16,1.31,1.62
18892,1,0,33.8709,-.707,1.16, , 
18894,0,1,40.5387,-.7751,-.57,-.3,-.17
18895,1,1,53.7067,.3106,-.53,.67,-1
18898,1,1,46.9242,-.735,1.16,.9,.66
18900,1,1,34.7078,-.6232,-1.13,-1.9,-1.41
18902,0,0,50.7607,-.4003,.03,.9,-.58
18907,1,0,51.2629,.9079,.03,1.31,.77
18908,0,0,53.8146,-.2322,.6,.9,.1
18909,1,1,31.1803,-.4007,-.57, , 
18915,0,1,64.994,.5768,1.76,.9,.95
18919,0,1,51.1112,.3071,.03,-.3,.1
18920,0,0,29.5325,-.8429,-1.73,.9,-1.02
18923,0,0,57.3911,-.3612,-1.16,.27,-1.41
18924, ,1, , , , , 
18927,1,1,47.189,.417,1.76,-.3,1.62
18931,1,0,51.9141,.3367,.6,-.3,.1
18935,0,1,59.3995,.0458,1.76,1.31, 
18936,0,1,51.0148,-1.2098,-1.73,-2.53,-1.7
18939,1,1, , , , , 
18948,1,1,29.4653,-.8654,-1.73,-.3,.07
18950,0,1,52.23,.2334,-1.73,.67,-2.92
18957,0,0,75.1563,1.4372,1.76,.27,1.62
18958,0,0,46.9892,.7522,0,.9,1.62
18964,0,1,52.0348,-.4024,1.16,.9,1.62
18967,0,1,53.4901,1.9617,.6,-.3,.1
18971,1,1,65.352,.1336,.6,-.13,-.3
18976,0,1,54.196,1.005,1.76,.34,1.21
18977,0,0,63.8107,1.4704,.6,-.3,.1
18981, ,1, , , , , 
18988,0,0,50.6016,-1.3184,-.57,1.31,-1.14
18990,0,1,24.958,-.5892,-1.73,-1.33,-2.92
19001,0,1,46.39,-.4504,-1.73, , 
19003,1,1,61.2676,.6142,1.16, , 
19005,0,0,60.2069,-.8837,.6,-.3,.1
19006,1,0,27.5189,.4504,-1.13,.9,-1.68
19010,0,0,47.5445,.8283,1.16,1.31,.55
19011,1,0,34.8358,-.8104,.03,1.31, 
19017,0,1,59.2617,-1.7526,0,.34,-.17
19018,1,0,33.5113,-.7549,-.57,-.76,-.3
19021,0,1,67.6748,.1757,.6,-.93,.1
19023,0,1,39.6234,-.5687,-.57,1.31,.1
19026,1,1,51.775,-.5278,1.16,1.31,1.34
19028,1,1,73.1341,1.54,1.16,.9,.95
19029,1,0,47.0864,-.0239,-.57,-.07,-.75
19030,0,0,69.1658,.7264,.6,.67,-.17
19031,0,1,38.5914,.2123,0,-.3,.1
19039,1,1,57.5458,-.9952,.6,.27,-.17
19042,1,1,54.8787,.142,-1.73,.27,.1
19045,0,0,66.4878,.4618,.6,-.3,.95
19050,0,0,65.4342,.3383,.6,.9,-.17
19054,1,1,48.654,-.4734,.56,.74,.39
19057,0,0,58.2189,.0872,1.76,.9,1.62
19058, ,1, , , , , 
19062,0,0,56.0864,-.4293,1.16,-.3,.55
19064,0,0,66.5999,.0012,1.76,1.31,.1
19066,1,1,31.4678,-.8776,-1.73, , 
19070,0,0,55.9109,-.4129,-.57,.27,-1.24
19085,1,1,36.7917,-.6095,-1.16,1.31,-1.29
19087,1,0,46.7495,-.2033,.6,.9,-.17
19091, ,0, , , , , 
19093,0,1,53.9074,.0892,1.16,1.31, 
19095,0,1,54.1131,.7132,-.57,-.3,.1
19096,0,0,73.6182,1.4352,1.76,.9,1.34
19100,1,0,48.8019,-.3273,.6,-.3,.1
19103,1,1,51.9947,-.3332,0,-.3,.1
19106,1,0,67.5269,1.2158,.6,-.3,.1
19115,1,1,46.8317,-.4726,-.6,.27,.1
19119,1,1,57.6935,.3374,.03,.67,1.34
19120,0,0,49.2494,.8622,1.16,1.31,.1
19122, ,0, , , , , 
19124,1,1, , , , , 
19127,0,1,49.133,.5663,-1.73,1.31,-.58
19130,0,1,48.1736,.1389,-1.73,-2.37,-1.68
19137,1,1,56.4907,-.0212,.6,-.7,-1.41
19138,1,1,37.2325,.2543,-1.73, ,-1.41
19139,0,1,44.8706,-.2189,0,-.3,-.34
19145,0,1,51.3768,-.8837,-.57,-.3,-.58
19146,0,1,59.8681,-.0103,.6,.9,1.34
19147, ,0, , , , , 
19148,0,1,34.8258,.7407,-.57,.9,-.17
19150,0,0,45.9169,.3987,.6,.9,.51
19165,1,0,62.4897,1.3993,.6,.27,1.62
19167,1,0,49.3968,-.3682,-.57,.27,-.17
19171,0,0, , , , , 
19174,0,0,37.2421,1.04,.6,-.3,.1
19176, ,1, , , , , 
19184,1,0,66.7883,-.0932,1.16,.9,.55
19192,0,1,47.2731,.9798,-1.73,-.3,.1
19193,0,0,49.7455,1.1569,0,.27,.49
19196,1,0,63.7613,.0936,-.57,.34,-.29
19197,1,1,39.2643,-.9072,-.57,-.3,-.17
19198,0,1,58.9867,.5058,.63,.27,-.75
19199,1,0,28.1379,-.7389,.6,-.3,.1
19200,0,0,55.0527,-.2903,-.57,-.3,-1.02
19202,0,1,56.3386,.3821,-1.73,-.3,-2.07
19203,1,1,69.3524,1.1296,1.76,1.31,1.62
19206,0,0,31.3458,-.0805,-1.73,-.3,-1.41
19207,0,1,46.6567,.1532,-1.73,-.3,-1.41
19210,1,0,51.2752,-1.1012,-.57,.5,.66
19211,1,1,46.2393,.1008,1.16,1.31,1.62
19216,0,1,47.5857,.1192,1.76,.5,1.62
19217,1,0,51.2796,.5681,.6, , 
19220,1,1,60.1543,.4202,.6,.9,.1
19223,1,1,41.7441,-.2732,-.57,.11,.1
19229,0,0,58.3043,.7132,0,.9,.77
19236,1,0,76.3909,1.3159,1.76,.11,1.62
19242,0,1,33.6132,.3921,-1.73,1.31,-2.09
19243,1,1,47.2114,-1.3419,-1.13, , 
19249,0,1,57.3907,.984,-1.73,-.3,-.17
19256,0,0,46.4696,.9642,0,-1.9,-.29
19258,1,1,47.3694,1.2598,1.76,-.3,1.62
19260,1,1,47.8626,-1.0691,-.57,-.13,-1.24
19262, ,1, , , , , 
19265,0,1,61.8677,-.3855,-.53,-.13,-.17
19267,0,1,48.5366,.6143,-1.13,-3.51,-1.02
19268,1,1,45.0708,.6916,.6,.34,-.17
19272,0,0,47.7919,.0719,1.76,-1.8,1.62
19276,1,1,39.8168,.0712,-.57,-.3,-1.02
19279,1,1,49.5269,.7576,-1.13,1.31,.94
19283,1,0,39.9135,.0885,.6, , 
19285,0,1,48.4755,2.1516,-.57,-.3,.1
19289,1,0,50.6895,-.7751,-1.13,-.7,-1
19290,1,1,66.5975,-.307,.03,.9,1.62
19291,1,0,35.5634,-1.3184,-.57,-.93,.1
19292,0,1,34.5716,.0011,-.57,-.3,-.97
19293,0,0,35.62,.0153,-1.73, , 
19295,0,0,61.8295,.8815,1.19,-.53,.1
19301,0,0,62.7194,-.0935,.6,1.31,.95
19302,1,1,37.9345,-1.0862,-1.13,1.31,-1.75
19313,0,1,46.6328,-.0639,-.57,-.7,-.17
19314,0,0,48.1629,-.2794,0,-.3, 
19315,0,1,42.6565,.7893,-.57,-.7,-1
19322,0,0,49.1594,-.4542,-.57,-.3,-.85
19326,1,0,47.6514,-.6234,-1.73,-2.94,-1
19328,0,1,52.3452,-.5381,-.57,-.3,-.58
19330,1,0,51.1666,-.5366,.6,-.93,.1
19336,0,0,29.7368,-.4732,-1.13,.9,-.58
19343,0,1,32.5649,.2023, , , 
19344,0,1,50.552,-.8623,1.19,-.3,-.61
19346,0,0,61.1554,-.1864,-.57,-.3,-.17
19347,0,0,62.198,.6077,.03,-1.1,-.17
19353,1,0, , , , , 
19358,1,1,45.6666,.1462,-1.16,.34,-1.02
19359,1,0,49.9954,.2813,.6, ,.55
19362,1,0,48.4571,.2489,-1.73,-.3,-.97
19366,0,0,37.798,-1.4767,-1.73,1.31,.44
19369,1,1,74.7757,1.3306,1.19,.27,1.21
19370,1,1,39.1884,-.2289,1.16,-.53,1.62
19372,0,0,44.0537,1.0215,-1.73,-1.8,1.62
19374,0,0,51.6736,-.2295,.6,-.07,.95
19377,0,0,59.8024,-.2866,0,-.3,.1
19379,1,1,42.3902,-.8515,-1.13,-.7,-1.41
19381,0,0,55.7356,.215,-.53,-.7,-.17
19389,1,0,46.066,-.189,.6, , 
19392,1,0,61.6702,-1.0215,.6,-.7,.1
19393,1,0,51.718,1.1609,1.16,.9,.27
19397,0,0,37.7848,-.6833,-1.73,-.7,-2.92
19404,1,0,50.8422,.8524,-1.16,-.7,.1
